"@timestamp","@version","_id","_index","_score","_type","beat.hostname","beat.name","beat.version","host.architecture","host.containerized","host.id","host.name","host.os.codename","host.os.family","host.os.name","host.os.platform","host.os.version","input.type","log.file.path",message,offset,"prospector.type",source,tags
"Sep 28, 2020 @ 07:06:32.743",1,"_tyI03QBL2BaPbyA2gYI","droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:06:23.214 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.6: PciDeviceNotFoundById: PCI device 0000:3b:01.6 not found",7925298,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:06:32.743",1,"_9yI03QBL2BaPbyA2gYI","droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:06:23.703 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.4: PciDeviceNotFoundById: PCI device 0000:3b:01.4 not found",7925505,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:06:32.743",1,ANyI03QBL2BaPbyA2gcI,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:06:23.970 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.3: PciDeviceNotFoundById: PCI device 0000:3b:01.3 not found",7925712,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:06:32.743",1,AdyI03QBL2BaPbyA2gcN,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:06:24.008 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.2: PciDeviceNotFoundById: PCI device 0000:3b:01.2 not found",7925919,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:06:32.743",1,AtyI03QBL2BaPbyA2gcN,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:06:24.102 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.5: PciDeviceNotFoundById: PCI device 0000:3b:01.5 not found",7926126,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:06:32.743",1,A9yI03QBL2BaPbyA2gcN,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:06:24.359 4831 INFO nova.compute.resource_tracker [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] Final resource view: name=dual-c phys_ram=128453MB used_ram=41472MB phys_disk=66967GB used_disk=200GB total_vcpus=64 used_vcpus=20 pci_stats=[]",7926333,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:05:27.741",1,3tyH03QBL2BaPbyA3AVr,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:05:23.362 4831 INFO nova.compute.resource_tracker [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] Final resource view: name=dual-c phys_ram=128453MB used_ram=41472MB phys_disk=66967GB used_disk=200GB total_vcpus=64 used_vcpus=20 pci_stats=[]",7925037,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:05:27.740",1,3NyH03QBL2BaPbyA3AVr,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:05:23.002 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.2: PciDeviceNotFoundById: PCI device 0000:3b:01.2 not found",7924623,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:05:27.740",1,3dyH03QBL2BaPbyA3AVr,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:05:23.108 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.5: PciDeviceNotFoundById: PCI device 0000:3b:01.5 not found",7924830,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:05:27.740",1,4NyH03QBL2BaPbyA3AVu,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:05:22.669 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.4: PciDeviceNotFoundById: PCI device 0000:3b:01.4 not found",7924209,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:05:27.740",1,4dyH03QBL2BaPbyA3AVw,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:05:22.955 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.3: PciDeviceNotFoundById: PCI device 0000:3b:01.3 not found",7924416,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:05:27.729",1,39yH03QBL2BaPbyA3AVt,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:05:22.191 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.6: PciDeviceNotFoundById: PCI device 0000:3b:01.6 not found",7924002,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:04:22.727",1,49yG03QBL2BaPbyA2ARZ,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:04:22.688 4831 INFO nova.compute.resource_tracker [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] Final resource view: name=dual-c phys_ram=128453MB used_ram=41472MB phys_disk=66967GB used_disk=200GB total_vcpus=64 used_vcpus=20 pci_stats=[]",7923741,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:04:22.726",1,3tyG03QBL2BaPbyA2ARR,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:04:22.009 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.3: PciDeviceNotFoundById: PCI device 0000:3b:01.3 not found",7923120,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:04:22.726",1,39yG03QBL2BaPbyA2ART,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:04:21.240 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.6: PciDeviceNotFoundById: PCI device 0000:3b:01.6 not found",7922706,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:04:22.726",1,4NyG03QBL2BaPbyA2ARU,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:04:22.049 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.2: PciDeviceNotFoundById: PCI device 0000:3b:01.2 not found",7923327,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:04:22.726",1,4dyG03QBL2BaPbyA2ARW,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:04:21.722 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.4: PciDeviceNotFoundById: PCI device 0000:3b:01.4 not found",7922913,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:04:22.726",1,4tyG03QBL2BaPbyA2ARX,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:04:22.145 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.5: PciDeviceNotFoundById: PCI device 0000:3b:01.5 not found",7923534,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:03:27.724",1,5tyG03QBL2BaPbyACAMc,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:03:22.024 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.2: PciDeviceNotFoundById: PCI device 0000:3b:01.2 not found",7922031,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:03:27.724",1,59yG03QBL2BaPbyACAMc,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:03:22.133 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.5: PciDeviceNotFoundById: PCI device 0000:3b:01.5 not found",7922238,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:03:27.724",1,6NyG03QBL2BaPbyACAMc,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:03:22.395 4831 INFO nova.compute.resource_tracker [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] Final resource view: name=dual-c phys_ram=128453MB used_ram=41472MB phys_disk=66967GB used_disk=200GB total_vcpus=64 used_vcpus=20 pci_stats=[]",7922445,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:03:27.724",1,6dyG03QBL2BaPbyACAMd,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:03:21.233 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.6: PciDeviceNotFoundById: PCI device 0000:3b:01.6 not found",7921410,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:03:27.724",1,6tyG03QBL2BaPbyACAMd,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:03:21.726 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.4: PciDeviceNotFoundById: PCI device 0000:3b:01.4 not found",7921617,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:03:27.724",1,69yG03QBL2BaPbyACAMd,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:03:21.985 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.3: PciDeviceNotFoundById: PCI device 0000:3b:01.3 not found",7921824,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:02:22.721",1,"1NyF03QBL2BaPbyAAwJ-","droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:02:22.177 4831 INFO nova.compute.resource_tracker [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] Final resource view: name=dual-c phys_ram=128453MB used_ram=41472MB phys_disk=66967GB used_disk=200GB total_vcpus=64 used_vcpus=20 pci_stats=[]",7921149,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:02:22.721",1,"1dyF03QBL2BaPbyAAwJ_","droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:02:21.830 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.3: PciDeviceNotFoundById: PCI device 0000:3b:01.3 not found",7920528,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:02:22.721",1,1tyF03QBL2BaPbyAAwKA,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:02:21.866 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.2: PciDeviceNotFoundById: PCI device 0000:3b:01.2 not found",7920735,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:02:22.721",1,19yF03QBL2BaPbyAAwKC,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:02:21.946 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.5: PciDeviceNotFoundById: PCI device 0000:3b:01.5 not found",7920942,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:02:21.721",1,"0dyE03QBL2BaPbyA_wKk","droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:02:21.078 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.6: PciDeviceNotFoundById: PCI device 0000:3b:01.6 not found",7920114,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:02:21.721",1,"0tyE03QBL2BaPbyA_wKk","droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:02:21.559 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.4: PciDeviceNotFoundById: PCI device 0000:3b:01.4 not found",7920321,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:01:26.718",1,1tyE03QBL2BaPbyALgF6,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:01:20.142 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.6: PciDeviceNotFoundById: PCI device 0000:3b:01.6 not found",7918818,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:01:26.718",1,19yE03QBL2BaPbyALgF8,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:01:20.665 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.4: PciDeviceNotFoundById: PCI device 0000:3b:01.4 not found",7919025,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:01:26.718",1,2NyE03QBL2BaPbyALgF9,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:01:20.959 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.3: PciDeviceNotFoundById: PCI device 0000:3b:01.3 not found",7919232,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:01:26.718",1,2dyE03QBL2BaPbyALgF9,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:01:21.006 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.2: PciDeviceNotFoundById: PCI device 0000:3b:01.2 not found",7919439,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:01:26.718",1,2tyE03QBL2BaPbyALgF9,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:01:21.113 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.5: PciDeviceNotFoundById: PCI device 0000:3b:01.5 not found",7919646,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:01:26.718",1,29yE03QBL2BaPbyALgF9,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:01:21.372 4831 INFO nova.compute.resource_tracker [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] Final resource view: name=dual-c phys_ram=128453MB used_ram=41472MB phys_disk=66967GB used_disk=200GB total_vcpus=64 used_vcpus=20 pci_stats=[]",7919853,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:00:21.716",1,2dyD03QBL2BaPbyAKwAt,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:00:19.411 4831 INFO nova.compute.resource_tracker [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] Final resource view: name=dual-c phys_ram=128453MB used_ram=41472MB phys_disk=66967GB used_disk=200GB total_vcpus=64 used_vcpus=20 pci_stats=[]",7918557,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:00:21.715",1,19yD03QBL2BaPbyAKwAr,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:00:18.727 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.4: PciDeviceNotFoundById: PCI device 0000:3b:01.4 not found",7917729,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:00:21.715",1,2NyD03QBL2BaPbyAKwAr,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:00:19.008 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.3: PciDeviceNotFoundById: PCI device 0000:3b:01.3 not found",7917936,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:00:21.715",1,2tyD03QBL2BaPbyAKwAy,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:00:18.240 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.6: PciDeviceNotFoundById: PCI device 0000:3b:01.6 not found",7917522,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:00:21.715",1,29yD03QBL2BaPbyAKwAy,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:00:19.049 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.2: PciDeviceNotFoundById: PCI device 0000:3b:01.2 not found",7918143,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 07:00:21.715",1,3NyD03QBL2BaPbyAKwAy,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 10:00:19.140 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.5: PciDeviceNotFoundById: PCI device 0000:3b:01.5 not found",7918350,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
"Sep 28, 2020 @ 06:59:26.713",1,4duC03QBL2BaPbyAWP8I,"droplet-metrics",,"_doc","dual-c","dual-c","6.8.12","x86_64",false,b3424a0f25c94085b1ad46dc2c80ed07,"dual-c",Core,redhat,"CentOS Linux",centos,"7 (Core)",log,"/var/log/nova/nova-compute.log","2020-09-28 09:59:17.437 4831 WARNING nova.pci.utils [req-fef1267e-f155-417a-b5aa-73e1fa7eb7f1 - - - - -] No net device was found for VF 0000:3b:01.5: PciDeviceNotFoundById: PCI device 0000:3b:01.5 not found",7917054,log,"/var/log/nova/nova-compute.log","[""beats_input_codec_plain_applied""]"
